ubigeo,district,provincia,region,id,area,pobreza_pct,pobreza_quintil,educ_baja_pct,nivel_educativo,pct_mujeres_18_35,poblacion_mujeres,tolerancia_social,riesgo,n_cem,n_refugios,n_otros_servicios,linea100_cobertura,acceso_telefonia_pct,n_servicios_total,acceso,prioridad,riesgo_cat,acceso_cat,semaforo,recomendacion
040312,Quicacha,Caraveli,Arequipa,,Rural,41.5,Q3,55.0,Bajo,35.8,3704.0,0.671,0.631,1.0,0.0,1.0,True,41.5,,0.433,0.358,Alto,,Medio,Alta tolerancia social → Priorizar campañas de sensibilización
210709,Santa Lucia,Lampa,Puno,,Urbana,37.2,Q2,9.8,Alto,31.9,55041.0,0.378,0.21,0.0,0.0,0.0,False,72.5,,0.153,0.178,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
211101,Juliaca,San Roman,Puno,,Urbana,27.4,Q2,22.9,Alto,49.4,71077.0,0.665,0.364,0.0,0.0,0.0,True,74.8,,0.372,0.229,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
040102,Alto Selva Alegre,Arequipa,Arequipa,,Rural,74.7,Q4,64.2,Bajo,44.0,4714.0,0.507,0.749,2.0,0.0,1.0,True,20.1,,0.504,0.372,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
040104,Cerro Colorado,Arequipa,Arequipa,,Rural,30.1,Q2,80.1,Muy bajo,32.0,5620.0,0.313,0.654,0.0,0.0,0.0,True,20.0,,0.191,0.529,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
210401,Juli,Chucuito,Puno,,Urbana,9.8,Q1,29.3,Medio,46.0,13941.0,0.176,0.228,3.0,0.0,0.0,False,69.8,,0.444,0.127,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040103,Cayma,Arequipa,Arequipa,,Urbana,16.7,Q1,7.9,Alto,50.0,17593.0,0.352,0.151,3.0,0.0,1.0,True,76.6,,0.713,0.043,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
211304,Cuturapi,Yunguyo,Puno,,Urbana,17.4,Q1,24.5,Alto,50.2,9159.0,0.407,0.25,1.0,2.0,0.0,True,85.9,,0.652,0.087,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210406,Pomata,Chucuito,Puno,,Rural,48.0,Q3,49.3,Medio,36.5,3859.0,0.349,0.535,0.0,0.0,0.0,False,34.6,,0.121,0.47,Medio,,Medio,Riesgo medio sin CEM → Considerar punto de atención
211302,Anapia,Yunguyo,Puno,,Rural,49.8,Q3,61.5,Bajo,49.8,4801.0,0.671,0.732,1.0,0.0,2.0,False,43.5,,0.322,0.496,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
040309,Huanuhuanu,Caraveli,Arequipa,,Rural,46.9,Q3,44.4,Medio,39.4,5276.0,0.58,0.672,2.0,1.0,1.0,False,16.7,,0.405,0.4,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
040518,Tuti,Caylloma,Arequipa,,Urbana,33.6,Q2,21.6,Alto,42.3,41357.0,0.539,0.243,1.0,0.0,0.0,True,80.2,,0.482,0.126,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
010521,Santo Tomas,Luya,Amazonas,,Urbana,5.9,Q1,40.3,Medio,47.5,89179.0,0.468,0.277,0.0,0.0,1.0,True,78.2,,0.449,0.153,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040125,Vitor,Arequipa,Arequipa,,Urbana,27.8,Q2,15.6,Alto,44.0,18581.0,0.374,0.324,0.0,1.0,4.0,True,81.9,,0.83,0.055,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040120,Santa Isabel De Siguas,Arequipa,Arequipa,,Urbana,15.3,Q1,14.0,Alto,43.9,21841.0,0.506,0.167,0.0,0.0,4.0,True,79.6,,0.692,0.051,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040413,Uraca,Castilla,Arequipa,,Urbana,35.4,Q2,27.3,Medio,33.2,15229.0,0.725,0.328,0.0,0.0,1.0,False,70.9,,0.274,0.238,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
040520,Majes,Caylloma,Arequipa,,Rural,54.5,Q3,52.0,Bajo,37.8,215.0,0.376,0.625,0.0,0.0,0.0,True,22.0,,0.204,0.498,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
040206,Ocoña,Camana,Arequipa,,Urbana,15.6,Q1,13.7,Alto,46.5,14059.0,0.575,0.314,0.0,1.0,1.0,True,76.8,,0.53,0.148,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210503,Pilcuyo,El Collao,Puno,,Urbana,14.5,Q1,20.2,Alto,31.3,44950.0,0.515,0.261,0.0,0.0,0.0,False,74.4,,0.21,0.206,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
180204,Ichuña,General Sanchez Cerro,Moquegua,,Rural,67.8,Q4,59.6,Bajo,36.5,1776.0,0.422,0.726,1.0,0.0,1.0,False,23.0,,0.193,0.586,Alto,,Crítico,Alto riesgo con acceso bajo → Fortalecer servicios existentes
210113,San Antonio,Puno,Puno,,Urbana,22.8,Q2,24.5,Alto,28.1,40823.0,0.345,0.268,0.0,0.0,3.0,True,71.2,,0.587,0.111,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
180210,Ubinas,General Sanchez Cerro,Moquegua,,Rural,42.1,Q3,37.6,Medio,44.8,3134.0,0.562,0.576,0.0,0.0,1.0,True,48.1,,0.357,0.37,Alto,,Medio,Riesgo medio sin CEM → Considerar punto de atención
240304,Papayal,Zarumilla,Tumbes,,Urbana,13.7,Q1,23.0,Alto,32.8,65067.0,0.331,0.296,1.0,1.0,1.0,True,80.4,,0.592,0.121,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
180206,Lloque,General Sanchez Cerro,Moquegua,,Urbana,22.8,Q2,22.5,Alto,25.3,75771.0,0.317,0.189,0.0,1.0,0.0,False,84.5,,0.307,0.131,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210605,Pusi,Huancane,Puno,,Urbana,28.4,Q2,15.6,Alto,44.6,46236.0,0.272,0.115,1.0,0.0,0.0,False,84.9,,0.272,0.084,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040402,Andagua,Castilla,Arequipa,,Urbana,15.6,Q1,35.1,Medio,35.9,31780.0,0.576,0.203,0.0,1.0,4.0,True,82.8,,0.759,0.049,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040306,Cahuacho,Caraveli,Arequipa,,Rural,54.4,Q3,64.7,Bajo,39.7,3513.0,0.355,0.652,1.0,1.0,1.0,True,27.5,,0.457,0.354,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
040510,Lari,Caylloma,Arequipa,,Urbana,14.6,Q1,22.5,Alto,45.5,55493.0,0.575,0.261,1.0,0.0,0.0,True,79.4,,0.397,0.157,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
211307,Unicachi,Yunguyo,Puno,,Urbana,19.4,Q1,28.3,Medio,30.1,73318.0,0.244,0.199,1.0,0.0,1.0,True,81.2,,0.503,0.099,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
211305,Ollaraya,Yunguyo,Puno,,Urbana,12.6,Q1,16.7,Alto,46.2,75937.0,0.518,0.257,0.0,1.0,2.0,True,72.8,,0.644,0.091,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
211306,Tinicachi,Yunguyo,Puno,,Urbana,18.3,Q1,22.7,Alto,36.3,19197.0,0.555,0.328,2.0,1.0,0.0,False,82.0,,0.429,0.187,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040602,Andaray,Condesuyos,Arequipa,,Rural,53.4,Q3,62.7,Bajo,42.6,4974.0,0.514,0.702,0.0,1.0,1.0,True,51.7,,0.424,0.404,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
040403,Ayo,Castilla,Arequipa,,Urbana,24.9,Q2,36.3,Medio,41.8,46727.0,0.311,0.328,0.0,0.0,1.0,False,76.2,,0.28,0.236,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040501,Chivay,Caylloma,Arequipa,,Rural,63.4,Q4,46.6,Medio,35.2,253.0,0.654,0.621,1.0,0.0,1.0,True,33.6,,0.374,0.389,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
040506,Coporaque,Caylloma,Arequipa,,Rural,51.9,Q3,38.4,Medio,42.2,2260.0,0.324,0.559,0.0,1.0,0.0,False,44.8,,0.171,0.463,Alto,,Medio,Riesgo medio sin CEM → Considerar punto de atención
040608,Yanaquihua,Condesuyos,Arequipa,,Urbana,16.4,Q1,18.9,Alto,43.6,47162.0,0.328,0.268,0.0,0.0,1.0,False,84.0,,0.259,0.199,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
180211,Yunga,General Sanchez Cerro,Moquegua,,Rural,55.2,Q3,82.6,Muy bajo,35.0,3842.0,0.701,0.753,1.0,0.0,0.0,True,44.0,,0.346,0.492,Crítico,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
040313,Yauca,Caraveli,Arequipa,,Urbana,14.7,Q1,6.7,Alto,39.4,77000.0,0.435,0.229,0.0,1.0,3.0,True,78.9,,0.683,0.073,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040408,Machaguay,Castilla,Arequipa,,Urbana,12.7,Q1,21.3,Alto,47.5,27515.0,0.242,0.253,1.0,0.0,2.0,True,71.5,,0.599,0.101,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040304,Atiquipa,Caraveli,Arequipa,,Urbana,12.9,Q1,6.9,Alto,38.5,63250.0,0.225,0.175,1.0,0.0,3.0,False,79.2,,0.547,0.079,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210105,Capachica,Puno,Puno,,Rural,54.0,Q3,75.1,Muy bajo,53.3,3318.0,0.416,0.798,0.0,0.0,1.0,True,43.0,,0.378,0.496,Crítico,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
210702,Cabanilla,Lampa,Puno,,Rural,40.5,Q3,68.3,Bajo,57.9,5809.0,0.194,0.611,1.0,0.0,0.0,True,42.4,,0.326,0.412,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
040513,Madrigal,Caylloma,Arequipa,,Urbana,30.1,Q2,10.7,Alto,45.8,82615.0,0.598,0.257,0.0,1.0,1.0,True,82.0,,0.491,0.131,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
061104,Catilluc,San Miguel,Cajamarca,,Rural,32.1,Q2,45.1,Medio,25.0,485.0,0.498,0.446,0.0,1.0,2.0,True,57.6,,0.526,0.211,Medio,,Adecuado,Riesgo medio sin CEM → Considerar punto de atención
040605,Iray,Condesuyos,Arequipa,,Urbana,25.0,Q2,16.3,Alto,41.1,33679.0,0.34,0.286,0.0,0.0,1.0,True,77.0,,0.482,0.148,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040411,Tipan,Castilla,Arequipa,,Urbana,15.6,Q1,19.8,Alto,37.8,88142.0,0.259,0.182,1.0,0.0,1.0,False,81.3,,0.315,0.125,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040301,Caraveli,Caraveli,Arequipa,,Urbana,25.9,Q2,22.9,Alto,46.4,6743.0,0.829,0.415,1.0,0.0,0.0,True,83.0,,0.477,0.217,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
040606,Rio Grande,Condesuyos,Arequipa,,Rural,70.3,Q4,35.9,Medio,38.8,427.0,0.303,0.636,3.0,0.0,2.0,True,51.2,,0.74,0.165,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040307,Chala,Caraveli,Arequipa,,Urbana,9.9,Q1,24.2,Alto,48.1,83982.0,0.563,0.254,0.0,0.0,3.0,False,84.8,,0.477,0.133,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040502,Achoma,Caylloma,Arequipa,,Urbana,10.8,Q1,22.2,Alto,47.0,16417.0,0.477,0.201,0.0,1.0,1.0,True,81.4,,0.498,0.101,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210110,Paucarcolla,Puno,Puno,,Urbana,19.2,Q1,26.2,Medio,31.6,9554.0,0.376,0.285,0.0,1.0,2.0,False,76.7,,0.465,0.152,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040412,Uñon,Castilla,Arequipa,,Urbana,13.5,Q1,7.3,Alto,38.3,54834.0,0.486,0.206,0.0,1.0,0.0,False,81.0,,0.263,0.152,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
100502,Arancay,Huamalies,Huanuco,,Urbana,7.7,Q1,30.6,Medio,47.0,50613.0,0.427,0.271,0.0,1.0,0.0,False,69.6,,0.245,0.205,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
021805,Moro,Santa,Ancash,,Urbana,17.0,Q1,18.4,Alto,36.3,66716.0,0.116,0.217,2.0,0.0,1.0,False,66.9,,0.431,0.123,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
140118,Pomalca,Chiclayo,Lambayeque,,Rural,64.9,Q4,64.1,Bajo,50.8,4819.0,0.662,0.769,0.0,0.0,1.0,False,34.0,,0.156,0.649,Crítico,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
140311,San Jose,Lambayeque,Lambayeque,,Urbana,23.2,Q2,10.8,Alto,37.5,74536.0,0.464,0.199,0.0,2.0,2.0,False,80.2,,0.51,0.098,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210108,Huata,Puno,Puno,,Urbana,11.5,Q1,13.1,Alto,36.0,43204.0,0.306,0.211,1.0,0.0,1.0,False,76.5,,0.357,0.136,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040308,Chaparra,Caraveli,Arequipa,,Urbana,30.1,Q2,20.4,Alto,38.9,42829.0,0.494,0.334,0.0,0.0,0.0,True,77.0,,0.357,0.215,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
211102,Cabana,San Roman,Puno,,Rural,36.3,Q2,52.3,Bajo,40.8,1660.0,0.402,0.6,0.0,1.0,0.0,True,28.1,,0.34,0.396,Alto,,Medio,Riesgo medio sin CEM → Considerar punto de atención
040414,Viraco,Castilla,Arequipa,,Rural,55.1,Q3,67.2,Bajo,43.7,4773.0,0.349,0.705,2.0,0.0,0.0,True,51.9,,0.471,0.373,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
040509,Ichupampa,Caylloma,Arequipa,,Urbana,19.1,Q1,11.7,Alto,47.4,52743.0,0.446,0.285,0.0,2.0,4.0,True,82.0,,0.916,0.024,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210904,Tilali,Moho,Puno,,Rural,69.6,Q4,57.2,Bajo,41.9,3995.0,0.292,0.66,1.0,0.0,2.0,False,47.0,,0.382,0.408,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
210902,Conima,Moho,Puno,,Urbana,11.7,Q1,24.4,Alto,48.9,40154.0,0.568,0.257,0.0,0.0,3.0,False,86.5,,0.468,0.137,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040604,Chichas,Condesuyos,Arequipa,,Urbana,26.0,Q2,22.2,Alto,30.3,42925.0,0.628,0.4,1.0,0.0,1.0,False,69.6,,0.399,0.24,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
030607,Uranmarca,Chincheros,Apurimac,,Urbana,19.2,Q1,16.1,Alto,37.2,33493.0,0.708,0.345,0.0,1.0,0.0,False,74.2,,0.26,0.255,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
020305,Mirgas,Antonio Raymondi,Ancash,,Urbana,28.9,Q2,13.9,Alto,37.3,29569.0,0.634,0.289,0.0,2.0,2.0,True,81.5,,0.723,0.08,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
021710,Ticapampa,Recuay,Ancash,,Urbana,8.2,Q1,24.0,Alto,37.6,34740.0,0.378,0.251,0.0,0.0,1.0,False,84.6,,0.335,0.167,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
101004,Queropalca,Lauricocha,Huanuco,,Rural,74.0,Q4,64.7,Bajo,45.2,5588.0,0.656,0.726,0.0,1.0,1.0,True,30.9,,0.328,0.488,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
020501,Chiquian,Bolognesi,Ancash,,Rural,36.4,Q2,69.8,Bajo,27.7,3043.0,0.332,0.559,3.0,0.0,1.0,False,35.1,,0.432,0.318,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
100201,Ambo,Ambo,Huanuco,,Rural,53.0,Q3,64.5,Bajo,35.3,4916.0,0.535,0.609,0.0,0.0,2.0,False,33.6,,0.222,0.474,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
210109,Mañazo,Puno,Puno,,Urbana,14.5,Q1,27.3,Medio,46.3,72201.0,0.401,0.279,1.0,0.0,2.0,False,79.6,,0.421,0.162,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210115,Vilque,Puno,Puno,,Urbana,6.4,Q1,24.8,Alto,53.4,3178.0,0.597,0.292,2.0,0.0,0.0,False,82.2,,0.352,0.189,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040405,Chilcaymarca,Castilla,Arequipa,,Rural,34.8,Q2,66.1,Bajo,36.9,1129.0,0.566,0.683,0.0,0.0,3.0,True,32.3,,0.434,0.387,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
040504,Callalli,Caylloma,Arequipa,,Urbana,22.4,Q2,23.9,Alto,45.3,24444.0,0.657,0.305,2.0,1.0,2.0,True,72.4,,0.784,0.066,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
021203,Huata,Huaylas,Ancash,,Urbana,39.8,Q2,8.4,Alto,28.5,7564.0,0.576,0.337,1.0,0.0,1.0,False,79.1,,0.361,0.215,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
021806,Nepeña,Santa,Ancash,,Urbana,20.1,Q2,18.1,Alto,42.2,83685.0,0.286,0.265,1.0,0.0,2.0,True,71.7,,0.619,0.101,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
021206,Pamparomas,Huaylas,Ancash,,Rural,46.2,Q3,51.7,Bajo,42.7,4509.0,0.536,0.757,1.0,0.0,0.0,False,31.1,,0.172,0.627,Crítico,,Crítico,Alto riesgo con acceso bajo → Fortalecer servicios existentes
150905,Navan,Oyon,Lima,,Urbana,30.2,Q2,16.8,Alto,37.1,66194.0,0.591,0.379,0.0,0.0,3.0,True,83.5,,0.614,0.146,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
190104,Huayllay,Pasco,Pasco,,Urbana,16.3,Q1,6.7,Alto,39.9,69440.0,0.394,0.279,0.0,0.0,0.0,True,82.8,,0.331,0.187,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
020602,Acopampa,Carhuaz,Ancash,,Rural,67.1,Q4,37.8,Medio,40.0,2421.0,0.839,0.743,0.0,0.0,0.0,True,43.9,,0.249,0.558,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
100510,Singa,Huamalies,Huanuco,,Urbana,25.0,Q2,27.5,Medio,42.2,48084.0,0.571,0.269,2.0,0.0,3.0,False,75.6,,0.63,0.1,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
020802,Buena Vista Alta,Casma,Ancash,,Urbana,17.0,Q1,18.9,Alto,50.1,31677.0,0.438,0.279,0.0,1.0,1.0,True,78.2,,0.508,0.137,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
020701,San Luis,Carlos Fermin Fitzcarrald,Ancash,,Urbana,14.8,Q1,19.9,Alto,48.1,17211.0,0.406,0.364,3.0,0.0,3.0,False,83.8,,0.706,0.107,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
160110,Torres Causana,Maynas,Loreto,,Urbana,14.5,Q1,25.6,Medio,48.8,76593.0,0.589,0.319,0.0,1.0,1.0,True,80.3,,0.522,0.152,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040409,Orcopampa,Castilla,Arequipa,,Rural,48.7,Q3,38.0,Medio,34.0,5936.0,0.72,0.576,1.0,0.0,1.0,True,48.1,,0.477,0.301,Alto,,Medio,Alta tolerancia social → Priorizar campañas de sensibilización
080807,Suyckutambo,Espinar,Cusco,,Urbana,33.7,Q2,12.2,Alto,54.8,49488.0,0.203,0.288,1.0,0.0,0.0,False,77.5,,0.284,0.206,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040404,Chachas,Castilla,Arequipa,,Urbana,14.5,Q1,15.6,Alto,49.4,85372.0,0.435,0.197,2.0,1.0,2.0,True,74.8,,0.798,0.04,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
020303,Chaccho,Antonio Raymondi,Ancash,,Rural,67.5,Q4,40.3,Medio,43.0,811.0,0.43,0.611,0.0,0.0,0.0,True,31.2,,0.163,0.511,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
160803,Teniente Manuel Clavero,Putumayo,Loreto,,Rural,44.9,Q3,62.7,Bajo,34.1,526.0,0.462,0.65,0.0,2.0,3.0,False,37.0,,0.525,0.309,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
060107,Llacanora,Cajamarca,Cajamarca,,Rural,74.8,Q4,68.1,Bajo,32.6,1906.0,0.486,0.77,1.0,0.0,1.0,False,33.0,,0.25,0.578,Crítico,,Crítico,Alto riesgo con acceso bajo → Fortalecer servicios existentes
021808,Santa,Santa,Ancash,,Urbana,12.8,Q1,23.7,Alto,40.8,68011.0,0.642,0.236,3.0,0.0,1.0,True,75.5,,0.654,0.082,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
021201,Caraz,Huaylas,Ancash,,Urbana,14.0,Q1,21.0,Alto,33.2,12911.0,0.691,0.237,0.0,0.0,0.0,True,77.0,,0.348,0.155,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
020505,Cajacay,Bolognesi,Ancash,,Rural,43.8,Q3,38.0,Medio,40.9,3127.0,0.737,0.547,1.0,0.0,4.0,False,24.0,,0.513,0.266,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
090113,Nuevo Occoro,Huancavelica,Huancavelica,,Urbana,8.1,Q1,9.0,Alto,36.4,25933.0,0.332,0.163,0.0,0.0,3.0,True,75.2,,0.598,0.066,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
060103,Chetilla,Cajamarca,Cajamarca,,Urbana,7.0,Q1,25.0,Alto,30.6,31486.0,0.741,0.159,1.0,1.0,1.0,False,82.9,,0.427,0.091,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
120909,Yanacancha,Chupaca,Junin,,Urbana,11.8,Q1,25.5,Medio,29.6,61388.0,0.306,0.189,1.0,0.0,3.0,False,82.9,,0.564,0.082,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
020903,Bambas,Corongo,Ancash,,Urbana,27.5,Q2,18.0,Alto,38.2,12924.0,0.335,0.258,1.0,0.0,3.0,False,74.4,,0.564,0.112,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
021603,Parobamba,Pomabamba,Ancash,,Rural,82.9,Q5,47.3,Medio,34.8,1409.0,0.552,0.632,0.0,2.0,1.0,False,58.4,,0.408,0.374,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
210809,Umachiri,Melgar,Puno,,Urbana,21.8,Q2,8.3,Alto,38.3,40483.0,0.379,0.169,0.0,0.0,0.0,True,73.4,,0.332,0.113,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080805,Pallpata,Espinar,Cusco,,Urbana,32.4,Q2,11.7,Alto,30.8,59325.0,0.426,0.249,1.0,0.0,1.0,True,85.6,,0.515,0.121,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210201,Azangaro,Azangaro,Puno,,Urbana,21.8,Q2,23.4,Alto,35.1,30286.0,0.418,0.247,1.0,2.0,1.0,True,78.7,,0.701,0.074,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080801,Espinar,Espinar,Cusco,,Rural,37.6,Q2,71.2,Bajo,43.9,1954.0,0.546,0.653,2.0,1.0,1.0,True,40.7,,0.584,0.272,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
110301,Nasca,Nasca,Ica,,Rural,56.1,Q3,51.6,Bajo,40.1,2281.0,0.286,0.635,0.0,1.0,3.0,True,44.2,,0.715,0.181,Alto,,Adecuado,Alto riesgo sin CEM → Priorizar implementación de CEM
211004,Quilcapuncu,San Antonio De Putina,Puno,,Urbana,23.0,Q2,21.3,Alto,55.7,31082.0,0.516,0.227,0.0,0.0,0.0,True,83.6,,0.393,0.138,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
210801,Ayaviri,Melgar,Puno,,Rural,56.4,Q3,45.2,Medio,43.0,5876.0,0.421,0.667,0.0,0.0,3.0,True,62.7,,0.572,0.285,Alto,,Adecuado,Alto riesgo sin CEM → Priorizar implementación de CEM
040806,Puyca,La Union,Arequipa,,Rural,81.7,Q5,42.4,Medio,29.7,3144.0,0.159,0.618,1.0,0.0,3.0,True,41.8,,0.612,0.24,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
040804,Huaynacotas,La Union,Arequipa,,Urbana,11.0,Q1,16.7,Alto,43.2,66615.0,0.54,0.212,0.0,1.0,3.0,True,75.3,,0.677,0.068,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
020104,Huanchay,Huaraz,Ancash,,Urbana,19.7,Q1,17.1,Alto,51.6,5151.0,0.337,0.162,1.0,1.0,1.0,True,74.3,,0.607,0.064,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
021701,Recuay,Recuay,Ancash,,Urbana,8.7,Q1,18.4,Alto,42.0,42276.0,0.249,0.18,0.0,0.0,1.0,True,73.5,,0.437,0.101,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
130301,Bolivar,Bolivar,La Libertad,,Rural,71.4,Q4,42.3,Medio,39.4,4401.0,0.152,0.647,0.0,0.0,3.0,False,22.0,,0.288,0.461,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
130403,Pueblo Nuevo,Chepen,La Libertad,,Urbana,27.1,Q2,21.5,Alto,51.4,12287.0,0.592,0.334,3.0,0.0,0.0,False,73.0,,0.432,0.19,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
220601,Juanjui,Mariscal Caceres,San Martin,,Urbana,37.2,Q2,33.1,Medio,44.9,46695.0,0.618,0.385,1.0,0.0,2.0,False,66.4,,0.433,0.218,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
061007,Jose Sabogal,San Marcos,Cajamarca,,Rural,61.2,Q4,51.1,Bajo,51.3,3378.0,0.464,0.667,0.0,0.0,1.0,False,31.7,,0.177,0.549,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
020108,Olleros,Huaraz,Ancash,,Urbana,27.9,Q2,39.3,Medio,34.7,26565.0,0.555,0.332,0.0,0.0,1.0,True,68.1,,0.398,0.2,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
020109,Pampas Grande,Huaraz,Ancash,,Rural,65.6,Q4,66.1,Bajo,40.2,395.0,0.407,0.648,2.0,0.0,2.0,False,46.4,,0.447,0.358,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
